TStampPC,Brd,TStamp_servEvt,BrdTemp,DetTemp,FPGATemp,HVTemp,Vmon,Imon,HVstatus,BrdStatus,timestamp_utc
1771537937591,0,1771537936856,41.5,26.2,45.8,38.0,57.0,0.007,1,0x44D,2026-02-19 21:52:17.591000+00:00
1771537938592,0,1771537937930,41.5,26.2,45.6,38.0,57.0,0.007,1,0x44D,2026-02-19 21:52:18.592000+00:00
1771537939593,0,1771537939004,41.5,26.2,46.0,38.0,57.0,0.006,1,0x44D,2026-02-19 21:52:19.593000+00:00
1771537940594,0,1771537940077,41.5,26.2,45.8,38.0,57.0,0.007,1,0x44D,2026-02-19 21:52:20.594000+00:00
1771537941595,0,1771537941151,41.5,26.2,45.9,38.0,57.004,0.007,1,0x44D,2026-02-19 21:52:21.595000+00:00
1771537942596,0,1771537942225,41.5,26.2,45.9,38.0,57.004,0.007,1,0x44D,2026-02-19 21:52:22.596000+00:00
1771537943597,0,1771537943298,41.5,26.2,46.0,38.0,57.0,0.007,1,0x44D,2026-02-19 21:52:23.597000+00:00
1771537944598,0,1771537944372,41.5,26.2,45.9,38.0,57.0,0.007,1,0x44D,2026-02-19 21:52:24.598000+00:00
1771537945599,0,1771537945446,41.5,26.2,45.9,38.1,57.0,0.006,1,0x44D,2026-02-19 21:52:25.599000+00:00
1771537946600,0,1771537946520,41.5,26.2,46.0,38.1,57.001,0.006,1,0x44D,2026-02-19 21:52:26.600000+00:00
1771537947601,0,1771537947593,41.5,26.2,45.9,38.1,57.001,0.006,1,0x44D,2026-02-19 21:52:27.601000+00:00
1771537948602,0,1771537947593,41.5,26.2,45.9,38.1,57.001,0.006,1,0x44D,2026-02-19 21:52:28.602000+00:00
1771537949603,0,1771537948667,42.0,26.2,45.9,38.1,56.997,0.007,1,0x44D,2026-02-19 21:52:29.603000+00:00
1771537950604,0,1771537949741,42.0,26.2,45.8,38.1,56.997,0.007,1,0x44D,2026-02-19 21:52:30.604000+00:00
1771537951605,0,1771537950815,42.0,26.2,46.0,38.1,56.997,0.007,1,0x44D,2026-02-19 21:52:31.605000+00:00
1771537952606,0,1771537951888,42.0,26.2,45.8,38.1,57.001,0.007,1,0x44D,2026-02-19 21:52:32.606000+00:00
1771537953607,0,1771537952962,42.0,26.2,46.0,38.1,56.997,0.006,1,0x44D,2026-02-19 21:52:33.607000+00:00
1771537954608,0,1771537954036,42.0,26.2,45.8,38.1,56.997,0.007,1,0x44D,2026-02-19 21:52:34.608000+00:00
1771537955609,0,1771537955109,42.0,26.2,46.0,38.1,56.997,0.007,1,0x44D,2026-02-19 21:52:35.609000+00:00
1771537956610,0,1771537956183,42.0,26.2,46.1,38.1,57.001,0.006,1,0x44D,2026-02-19 21:52:36.610000+00:00
1771537957611,0,1771537957257,42.0,26.2,46.1,38.1,57.001,0.006,1,0x44D,2026-02-19 21:52:37.611000+00:00
1771537958612,0,1771537958331,42.0,26.2,46.0,38.1,56.997,0.007,1,0x44D,2026-02-19 21:52:38.612000+00:00
1771537959613,0,1771537959404,42.0,26.2,45.9,38.1,57.001,0.007,1,0x44D,2026-02-19 21:52:39.613000+00:00
1771537960614,0,1771537960478,42.0,26.2,46.0,38.3,57.002,0.006,1,0x44D,2026-02-19 21:52:40.614000+00:00
1771537961615,0,1771537961552,42.0,26.2,46.1,38.3,56.999,0.007,1,0x44D,2026-02-19 21:52:41.615000+00:00
1771537962616,0,1771537961552,42.0,26.2,46.1,38.3,56.999,0.007,1,0x44D,2026-02-19 21:52:42.616000+00:00
1771537963617,0,1771537962659,42.0,26.2,45.9,38.3,57.002,0.006,1,0x44D,2026-02-19 21:52:43.617000+00:00
1771537964618,0,1771537963699,42.0,26.2,46.0,38.3,56.999,0.006,1,0x44D,2026-02-19 21:52:44.618000+00:00
1771537965619,0,1771537964773,42.0,26.2,46.0,38.3,57.002,0.007,1,0x44D,2026-02-19 21:52:45.619000+00:00
1771537966620,0,1771537965847,42.0,26.2,46.3,38.3,57.002,0.006,1,0x44D,2026-02-19 21:52:46.620000+00:00
1771537967621,0,1771537966920,42.0,26.2,46.1,38.3,56.999,0.006,1,0x44D,2026-02-19 21:52:47.621000+00:00
1771537968622,0,1771537967994,42.0,26.2,46.0,38.3,57.002,0.007,1,0x44D,2026-02-19 21:52:48.622000+00:00
1771537969623,0,1771537969068,42.0,26.2,46.1,38.3,57.002,0.007,1,0x44D,2026-02-19 21:52:49.623000+00:00
1771537970624,0,1771537970142,42.0,26.2,46.1,38.3,56.999,0.006,1,0x44D,2026-02-19 21:52:50.624000+00:00
1771537971625,0,1771537971215,42.0,26.2,46.0,38.3,56.999,0.007,1,0x44D,2026-02-19 21:52:51.625000+00:00
1771537972626,0,1771537972289,42.0,26.2,46.3,38.3,57.002,0.007,1,0x44D,2026-02-19 21:52:52.626000+00:00
1771537973627,0,1771537973363,42.0,26.2,46.0,38.3,56.999,0.007,1,0x44D,2026-02-19 21:52:53.627000+00:00
1771537974628,0,1771537974437,42.0,26.2,46.4,38.3,56.999,0.007,1,0x44D,2026-02-19 21:52:54.628000+00:00
1771537975629,0,1771537975510,42.0,26.2,46.3,38.4,57.0,0.007,1,0x44D,2026-02-19 21:52:55.629000+00:00
1771537976630,0,1771537976584,42.0,26.2,46.1,38.4,57.0,0.007,1,0x44D,2026-02-19 21:52:56.630000+00:00
1771537977631,0,1771537976584,42.0,26.2,46.1,38.4,57.0,0.007,1,0x44D,2026-02-19 21:52:57.631000+00:00
1771537978632,0,1771537977674,42.0,26.2,46.0,38.4,56.996,0.007,1,0x44D,2026-02-19 21:52:58.632000+00:00
1771537979633,0,1771537978731,42.0,26.2,46.5,38.4,57.003,0.008,1,0x44D,2026-02-19 21:52:59.633000+00:00
1771537980634,0,1771537979805,42.0,26.2,45.9,38.4,57.003,0.006,1,0x44D,2026-02-19 21:53:00.634000+00:00
1771537981635,0,1771537980879,42.0,26.2,46.3,38.4,57.0,0.007,1,0x44D,2026-02-19 21:53:01.635000+00:00
1771537982636,0,1771537981953,42.0,26.2,46.1,38.4,57.0,0.007,1,0x44D,2026-02-19 21:53:02.636000+00:00
1771537983637,0,1771537983026,42.0,26.2,46.4,38.4,57.0,0.007,1,0x44D,2026-02-19 21:53:03.637000+00:00
1771537984638,0,1771537984100,42.0,26.2,46.4,38.4,57.0,0.007,1,0x44D,2026-02-19 21:53:04.638000+00:00
1771537985639,0,1771537985174,42.0,26.2,46.3,38.4,57.0,0.007,1,0x44D,2026-02-19 21:53:05.639000+00:00
1771537986640,0,1771537986247,42.0,26.2,46.5,38.4,57.0,0.005,1,0x44D,2026-02-19 21:53:06.640000+00:00
1771537987641,0,1771537987321,42.0,26.2,46.4,38.4,57.0,0.007,1,0x44D,2026-02-19 21:53:07.641000+00:00
1771537988642,0,1771537988395,42.0,26.2,46.1,38.4,57.0,0.007,1,0x44D,2026-02-19 21:53:08.642000+00:00
1771537989643,0,1771537989469,42.0,26.2,46.3,38.4,57.0,0.007,1,0x44D,2026-02-19 21:53:09.643000+00:00
1771537990644,0,1771537990542,42.0,26.2,46.3,38.4,57.0,0.007,1,0x44D,2026-02-19 21:53:10.644000+00:00
1771537991645,0,1771537991616,42.0,26.2,46.3,38.5,57.001,0.006,1,0x44D,2026-02-19 21:53:11.645000+00:00
1771537992646,0,1771537991616,42.0,26.2,46.3,38.5,57.001,0.006,1,0x44D,2026-02-19 21:53:12.646000+00:00
1771537993647,0,1771537992690,42.0,26.2,46.3,38.5,57.001,0.006,1,0x44D,2026-02-19 21:53:13.647000+00:00
1771537994648,0,1771537993764,42.0,26.2,46.3,38.5,56.997,0.007,1,0x44D,2026-02-19 21:53:14.648000+00:00
1771537995649,0,1771537994837,42.0,26.2,46.4,38.5,57.001,0.007,1,0x44D,2026-02-19 21:53:15.649000+00:00
1771537996650,0,1771537995911,42.0,26.2,46.4,38.5,56.997,0.006,1,0x44D,2026-02-19 21:53:16.650000+00:00
1771537997651,0,1771537996985,42.0,26.2,46.1,38.5,56.997,0.007,1,0x44D,2026-02-19 21:53:17.651000+00:00
1771537998652,0,1771537998058,42.0,26.2,46.3,38.5,57.001,0.007,1,0x44D,2026-02-19 21:53:18.652000+00:00
1771537999653,0,1771537999132,42.0,26.2,46.4,38.5,56.997,0.007,1,0x44D,2026-02-19 21:53:19.653000+00:00
1771538000654,0,1771538000206,42.0,26.2,46.4,38.5,56.997,0.007,1,0x44D,2026-02-19 21:53:20.654000+00:00
1771538001655,0,1771538001280,42.0,26.2,46.3,38.5,56.997,0.007,1,0x44D,2026-02-19 21:53:21.655000+00:00
1771538002656,0,1771538002353,42.0,26.2,46.1,38.5,56.997,0.007,1,0x44D,2026-02-19 21:53:22.656000+00:00
1771538003657,0,1771538003427,42.0,26.2,46.4,38.5,56.997,0.007,1,0x44D,2026-02-19 21:53:23.657000+00:00
1771538004658,0,1771538004501,42.0,26.2,46.4,38.5,57.001,0.007,1,0x44D,2026-02-19 21:53:24.658000+00:00
1771538005659,0,1771538005575,42.0,26.2,46.3,38.5,57.001,0.007,1,0x44D,2026-02-19 21:53:25.659000+00:00
1771538006660,0,1771538006648,42.0,26.2,46.4,38.5,56.997,0.006,1,0x44D,2026-02-19 21:53:26.660000+00:00
1771538007661,0,1771538006648,42.0,26.2,46.4,38.5,56.997,0.006,1,0x44D,2026-02-19 21:53:27.661000+00:00
1771538008662,0,1771538007722,42.0,26.2,46.4,38.6,56.998,0.007,1,0x44D,2026-02-19 21:53:28.662000+00:00
1771538009663,0,1771538008796,42.0,26.2,46.5,38.6,57.002,0.007,1,0x44D,2026-02-19 21:53:29.663000+00:00
1771538010664,0,1771538009869,42.0,26.2,46.4,38.6,57.002,0.007,1,0x44D,2026-02-19 21:53:30.664000+00:00
1771538011665,0,1771538010943,42.0,26.2,46.5,38.6,57.002,0.007,1,0x44D,2026-02-19 21:53:31.665000+00:00
1771538012666,0,1771538012017,42.0,26.2,46.3,38.6,57.002,0.007,1,0x44D,2026-02-19 21:53:32.666000+00:00
1771538013667,0,1771538013091,42.0,26.2,46.3,38.6,57.002,0.007,1,0x44D,2026-02-19 21:53:33.667000+00:00
1771538014668,0,1771538014164,42.5,26.2,46.4,38.6,57.002,0.007,1,0x44D,2026-02-19 21:53:34.668000+00:00
1771538015669,0,1771538015238,42.5,26.2,46.4,38.6,56.998,0.007,1,0x44D,2026-02-19 21:53:35.669000+00:00
1771538016670,0,1771538016312,42.5,26.2,46.4,38.6,57.002,0.007,1,0x44D,2026-02-19 21:53:36.670000+00:00
1771538017671,0,1771538017386,42.5,26.2,46.4,38.6,57.005,0.007,1,0x44D,2026-02-19 21:53:37.671000+00:00
1771538018672,0,1771538018459,42.5,26.2,46.5,38.6,57.002,0.006,1,0x44D,2026-02-19 21:53:38.672000+00:00
1771538019673,0,1771538019533,42.5,26.2,46.5,38.6,57.002,0.007,1,0x44D,2026-02-19 21:53:39.673000+00:00
1771538020674,0,1771538020607,42.5,26.2,46.6,38.6,57.002,0.007,1,0x44D,2026-02-19 21:53:40.674000+00:00
1771538021675,0,1771538020607,42.5,26.2,46.6,38.6,57.002,0.007,1,0x44D,2026-02-19 21:53:41.675000+00:00
1771538022676,0,1771538021718,42.5,26.2,46.6,38.7,57.003,0.006,1,0x44D,2026-02-19 21:53:42.676000+00:00
1771538023677,0,1771538022754,42.5,26.2,46.5,38.7,56.999,0.007,1,0x44D,2026-02-19 21:53:43.677000+00:00
1771538024678,0,1771538023828,42.5,26.2,46.6,38.7,56.999,0.006,1,0x44D,2026-02-19 21:53:44.678000+00:00
1771538025679,0,1771538024902,42.5,26.2,46.4,38.7,56.996,0.007,1,0x44D,2026-02-19 21:53:45.679000+00:00
1771538026680,0,1771538025975,42.5,26.2,46.6,38.7,56.999,0.006,1,0x44D,2026-02-19 21:53:46.680000+00:00
1771538027681,0,1771538027049,42.5,26.2,46.6,38.7,57.006,0.007,1,0x44D,2026-02-19 21:53:47.681000+00:00
1771538028682,0,1771538028123,42.5,26.2,46.4,38.7,57.003,0.007,1,0x44D,2026-02-19 21:53:48.682000+00:00
1771538029683,0,1771538029197,42.5,26.2,46.4,38.7,56.999,0.006,1,0x44D,2026-02-19 21:53:49.683000+00:00
1771538030684,0,1771538030270,42.5,26.2,46.6,38.7,56.999,0.006,1,0x44D,2026-02-19 21:53:50.684000+00:00
1771538031685,0,1771538031344,42.5,26.2,46.8,38.7,56.999,0.006,1,0x44D,2026-02-19 21:53:51.685000+00:00
1771538032686,0,1771538032418,42.5,26.2,46.6,38.7,56.999,0.007,1,0x44D,2026-02-19 21:53:52.686000+00:00
1771538033687,0,1771538033491,42.5,26.2,46.5,38.7,56.999,0.007,1,0x44D,2026-02-19 21:53:53.687000+00:00
1771538034688,0,1771538034565,42.5,26.2,46.5,38.7,56.999,0.007,1,0x44D,2026-02-19 21:53:54.688000+00:00
1771538035689,0,1771538035639,42.5,26.1,46.6,38.7,56.999,0.007,1,0x44D,2026-02-19 21:53:55.689000+00:00
1771538036690,0,1771538035639,42.5,26.1,46.6,38.7,56.999,0.007,1,0x44D,2026-02-19 21:53:56.690000+00:00
1771538037691,0,1771538036732,42.5,26.2,46.6,38.7,57.003,0.007,1,0x44D,2026-02-19 21:53:57.691000+00:00
1771538038692,0,1771538037786,42.5,26.1,46.6,38.7,56.999,0.007,1,0x44D,2026-02-19 21:53:58.692000+00:00
1771538039693,0,1771538038860,42.5,26.1,46.6,38.9,57.0,0.007,1,0x44D,2026-02-19 21:53:59.693000+00:00
1771538040694,0,1771538039934,42.5,26.1,46.8,38.9,57.0,0.006,1,0x44D,2026-02-19 21:54:00.694000+00:00
1771538041695,0,1771538041007,42.5,26.1,46.8,38.9,57.0,0.007,1,0x44D,2026-02-19 21:54:01.695000+00:00
1771538042696,0,1771538042081,42.5,26.1,46.6,38.9,57.0,0.006,1,0x44D,2026-02-19 21:54:02.696000+00:00
1771538043697,0,1771538043155,42.5,26.1,46.6,38.9,57.0,0.007,1,0x44D,2026-02-19 21:54:03.697000+00:00
1771538044698,0,1771538044229,42.5,26.1,46.6,38.9,57.0,0.006,1,0x44D,2026-02-19 21:54:04.698000+00:00
1771538045699,0,1771538045302,42.5,26.1,46.8,38.9,57.0,0.006,1,0x44D,2026-02-19 21:54:05.699000+00:00
1771538046700,0,1771538046376,42.5,26.1,46.6,38.9,57.0,0.007,1,0x44D,2026-02-19 21:54:06.700000+00:00
1771538047701,0,1771538047450,42.5,26.1,46.9,38.9,57.0,0.007,1,0x44D,2026-02-19 21:54:07.701000+00:00
1771538048702,0,1771538048524,42.5,26.1,46.6,38.9,57.0,0.006,1,0x44D,2026-02-19 21:54:08.702000+00:00
1771538049703,0,1771538049597,42.5,26.1,46.8,38.9,57.004,0.006,1,0x44D,2026-02-19 21:54:09.703000+00:00
1771538050704,0,1771538050671,42.5,26.1,46.6,38.9,57.0,0.007,1,0x44D,2026-02-19 21:54:10.704000+00:00
1771538051705,0,1771538050671,42.5,26.1,46.6,38.9,57.0,0.007,1,0x44D,2026-02-19 21:54:11.705000+00:00
1771538052706,0,1771538051745,42.5,26.1,46.8,38.9,57.0,0.007,1,0x44D,2026-02-19 21:54:12.706000+00:00
1771538053707,0,1771538052818,42.5,26.1,46.8,38.9,57.0,0.007,1,0x44D,2026-02-19 21:54:13.707000+00:00
1771538054708,0,1771538053892,42.5,26.1,46.8,38.9,57.0,0.007,1,0x44D,2026-02-19 21:54:14.708000+00:00
1771538055709,0,1771538054966,42.5,26.1,46.6,39.0,57.001,0.007,1,0x44D,2026-02-19 21:54:15.709000+00:00
1771538056710,0,1771538056040,42.5,26.1,46.8,39.0,56.998,0.007,1,0x44D,2026-02-19 21:54:16.710000+00:00
1771538057711,0,1771538057113,42.5,26.1,46.8,39.0,56.998,0.006,1,0x44D,2026-02-19 21:54:17.711000+00:00
1771538058712,0,1771538058187,42.5,26.1,46.9,39.0,57.001,0.006,1,0x44D,2026-02-19 21:54:18.712000+00:00
1771538059713,0,1771538059261,42.5,26.1,46.6,39.0,57.001,0.007,1,0x44D,2026-02-19 21:54:19.713000+00:00
1771538060714,0,1771538060335,42.5,26.1,46.8,39.0,57.001,0.007,1,0x44D,2026-02-19 21:54:20.714000+00:00
1771538061715,0,1771538061408,42.5,26.1,46.8,39.0,57.001,0.007,1,0x44D,2026-02-19 21:54:21.715000+00:00
1771538062716,0,1771538062482,42.5,26.1,46.8,39.0,57.001,0.006,1,0x44D,2026-02-19 21:54:22.716000+00:00
1771538063717,0,1771538063556,42.5,26.1,46.6,39.0,56.998,0.007,1,0x44D,2026-02-19 21:54:23.717000+00:00
1771538064718,0,1771538064629,42.5,26.1,46.9,39.0,57.001,0.007,1,0x44D,2026-02-19 21:54:24.718000+00:00
1771538065719,0,1771538065703,42.5,26.1,46.8,39.0,56.998,0.006,1,0x44D,2026-02-19 21:54:25.719000+00:00
1771538066720,0,1771538065703,42.5,26.1,46.8,39.0,56.998,0.006,1,0x44D,2026-02-19 21:54:26.720000+00:00
1771538067721,0,1771538066777,42.5,26.1,46.9,39.0,56.998,0.007,1,0x44D,2026-02-19 21:54:27.721000+00:00
1771538068722,0,1771538067851,42.5,26.1,46.6,39.0,57.001,0.007,1,0x44D,2026-02-19 21:54:28.722000+00:00
1771538069723,0,1771538068924,42.5,26.1,46.9,39.0,57.001,0.007,1,0x44D,2026-02-19 21:54:29.723000+00:00
1771538070724,0,1771538069998,42.5,26.1,47.0,39.0,57.001,0.006,1,0x44D,2026-02-19 21:54:30.724000+00:00
1771538071725,0,1771538071072,42.5,26.1,46.8,39.0,57.001,0.007,1,0x44D,2026-02-19 21:54:31.725000+00:00
1771538072726,0,1771538072146,42.5,26.1,47.0,39.1,57.002,0.007,1,0x44D,2026-02-19 21:54:32.726000+00:00
1771538073727,0,1771538073219,42.5,26.1,47.0,39.1,56.999,0.007,1,0x44D,2026-02-19 21:54:33.727000+00:00
1771538074728,0,1771538074293,42.5,26.1,46.9,39.1,56.999,0.006,1,0x44D,2026-02-19 21:54:34.728000+00:00
1771538075729,0,1771538075367,42.5,26.1,47.0,39.1,56.999,0.006,1,0x44D,2026-02-19 21:54:35.729000+00:00
1771538076730,0,1771538076440,42.5,26.1,46.9,39.1,56.999,0.007,1,0x44D,2026-02-19 21:54:36.730000+00:00
1771538077731,0,1771538077514,42.5,26.1,46.9,39.1,57.002,0.007,1,0x44D,2026-02-19 21:54:37.731000+00:00
1771538078732,0,1771538078588,42.5,26.1,46.9,39.1,56.999,0.006,1,0x44D,2026-02-19 21:54:38.732000+00:00
1771538079733,0,1771538079662,42.5,26.1,47.0,39.1,56.999,0.007,1,0x44D,2026-02-19 21:54:39.733000+00:00
1771538080734,0,1771538079662,42.5,26.1,47.0,39.1,56.999,0.007,1,0x44D,2026-02-19 21:54:40.734000+00:00
1771538081735,0,1771538080778,42.5,26.1,47.0,39.1,56.999,0.007,1,0x44D,2026-02-19 21:54:41.735000+00:00
1771538082736,0,1771538081809,42.5,26.1,46.9,39.1,56.999,0.007,1,0x44D,2026-02-19 21:54:42.736000+00:00
1771538083737,0,1771538082883,42.5,26.1,46.8,39.1,56.999,0.007,1,0x44D,2026-02-19 21:54:43.737000+00:00
1771538084738,0,1771538083956,42.5,26.1,46.9,39.1,56.999,0.006,1,0x44D,2026-02-19 21:54:44.738000+00:00
1771538085739,0,1771538085030,43.0,26.1,47.0,39.1,56.999,0.006,1,0x44D,2026-02-19 21:54:45.739000+00:00
1771538086740,0,1771538086104,43.0,26.1,46.9,39.1,57.002,0.006,1,0x44D,2026-02-19 21:54:46.740000+00:00
1771538087741,0,1771538087178,43.0,26.1,46.9,39.1,57.002,0.006,1,0x44D,2026-02-19 21:54:47.741000+00:00
1771538088742,0,1771538088251,43.0,26.1,46.8,39.2,57.0,0.005,1,0x44D,2026-02-19 21:54:48.742000+00:00
1771538089743,0,1771538089325,43.0,26.1,47.0,39.2,57.0,0.007,1,0x44D,2026-02-19 21:54:49.743000+00:00
1771538090744,0,1771538090399,43.0,26.1,46.9,39.2,57.0,0.007,1,0x44D,2026-02-19 21:54:50.744000+00:00
1771538091745,0,1771538091473,43.0,26.1,47.0,39.2,57.0,0.007,1,0x44D,2026-02-19 21:54:51.745000+00:00
1771538092746,0,1771538092546,43.0,26.1,47.0,39.2,57.0,0.007,1,0x44D,2026-02-19 21:54:52.746000+00:00
1771538093747,0,1771538093620,43.0,26.1,47.0,39.2,57.007,0.006,1,0x44D,2026-02-19 21:54:53.747000+00:00
1771538094748,0,1771538094694,43.0,26.1,46.9,39.2,57.007,0.007,1,0x44D,2026-02-19 21:54:54.748000+00:00
1771538095749,0,1771538094694,43.0,26.1,46.9,39.2,57.007,0.007,1,0x44D,2026-02-19 21:54:55.749000+00:00
1771538096750,0,1771538095792,43.0,26.1,47.0,39.2,57.004,0.007,1,0x44D,2026-02-19 21:54:56.750000+00:00
1771538097751,0,1771538096841,43.0,26.1,47.1,39.2,56.996,0.007,1,0x44D,2026-02-19 21:54:57.751000+00:00
1771538098752,0,1771538097915,43.0,26.1,46.9,39.2,56.996,0.007,1,0x44D,2026-02-19 21:54:58.752000+00:00
1771538099753,0,1771538098989,43.0,26.1,47.2,39.2,56.996,0.007,1,0x44D,2026-02-19 21:54:59.753000+00:00
1771538100754,0,1771538100062,43.0,26.1,47.2,39.2,57.0,0.007,1,0x44D,2026-02-19 21:55:00.754000+00:00
1771538101755,0,1771538101136,43.0,26.1,47.1,39.2,57.0,0.007,1,0x44D,2026-02-19 21:55:01.755000+00:00
1771538102756,0,1771538102210,43.0,26.1,46.9,39.2,57.0,0.007,1,0x44D,2026-02-19 21:55:02.756000+00:00
1771538103757,0,1771538103284,43.0,26.1,47.2,39.2,56.996,0.007,1,0x44D,2026-02-19 21:55:03.757000+00:00
1771538104758,0,1771538104357,43.0,26.1,47.1,39.2,56.996,0.006,1,0x44D,2026-02-19 21:55:04.758000+00:00
1771538105759,0,1771538105431,43.0,26.1,47.1,39.3,57.001,0.007,1,0x44D,2026-02-19 21:55:05.759000+00:00
1771538106760,0,1771538106505,43.0,26.1,47.1,39.3,57.001,0.007,1,0x44D,2026-02-19 21:55:06.760000+00:00
1771538107761,0,1771538107578,43.0,26.1,47.0,39.3,57.001,0.007,1,0x44D,2026-02-19 21:55:07.761000+00:00
1771538108762,0,1771538108652,43.0,26.1,47.0,39.3,57.001,0.007,1,0x44D,2026-02-19 21:55:08.762000+00:00
1771538109763,0,1771538109726,43.0,26.1,47.0,39.3,57.001,0.006,1,0x44D,2026-02-19 21:55:09.763000+00:00
1771538110764,0,1771538109726,43.0,26.1,47.0,39.3,57.001,0.006,1,0x44D,2026-02-19 21:55:10.764000+00:00
1771538111765,0,1771538110808,43.0,26.1,47.1,39.3,56.997,0.006,1,0x44D,2026-02-19 21:55:11.765000+00:00
1771538112766,0,1771538111873,43.0,26.1,47.1,39.3,57.005,0.007,1,0x44D,2026-02-19 21:55:12.766000+00:00
1771538113767,0,1771538112947,43.0,26.1,47.0,39.3,57.005,0.006,1,0x44D,2026-02-19 21:55:13.767000+00:00
1771538114768,0,1771538114021,43.0,26.1,47.1,39.3,56.997,0.007,1,0x44D,2026-02-19 21:55:14.768000+00:00
1771538115769,0,1771538115095,43.0,26.1,47.2,39.3,56.997,0.007,1,0x44D,2026-02-19 21:55:15.769000+00:00
1771538116770,0,1771538116168,43.0,26.1,47.1,39.3,57.001,0.007,1,0x44D,2026-02-19 21:55:16.770000+00:00
1771538117771,0,1771538117242,43.0,26.1,47.1,39.3,57.001,0.007,1,0x44D,2026-02-19 21:55:17.771000+00:00
1771538118772,0,1771538118316,43.0,26.1,47.1,39.3,57.001,0.007,1,0x44D,2026-02-19 21:55:18.772000+00:00
1771538119773,0,1771538119389,43.0,26.1,47.2,39.3,57.001,0.007,1,0x44D,2026-02-19 21:55:19.773000+00:00
1771538120774,0,1771538120463,43.0,26.1,47.2,39.3,57.001,0.007,1,0x44D,2026-02-19 21:55:20.774000+00:00
1771538121775,0,1771538121537,43.0,26.1,47.1,39.3,56.997,0.007,1,0x44D,2026-02-19 21:55:21.775000+00:00
1771538122776,0,1771538122611,43.0,26.1,47.2,39.4,57.002,0.007,1,0x44D,2026-02-19 21:55:22.776000+00:00
1771538123777,0,1771538123684,43.0,26.1,47.4,39.4,56.999,0.007,1,0x44D,2026-02-19 21:55:23.777000+00:00
1771538124778,0,1771538124758,43.0,26.1,47.2,39.4,57.002,0.007,1,0x44D,2026-02-19 21:55:24.778000+00:00
1771538125779,0,1771538124758,43.0,26.1,47.2,39.4,57.002,0.007,1,0x44D,2026-02-19 21:55:25.779000+00:00
1771538126780,0,1771538125832,43.0,26.1,47.2,39.4,57.002,0.007,1,0x44D,2026-02-19 21:55:26.780000+00:00
1771538127781,0,1771538126905,43.0,26.1,47.2,39.4,57.002,0.006,1,0x44D,2026-02-19 21:55:27.781000+00:00
1771538128782,0,1771538127979,43.0,26.1,47.1,39.4,56.999,0.007,1,0x44D,2026-02-19 21:55:28.782000+00:00
1771538129783,0,1771538129053,43.0,26.1,47.1,39.4,56.995,0.007,1,0x44D,2026-02-19 21:55:29.783000+00:00
1771538130784,0,1771538130127,43.0,26.1,47.2,39.4,56.999,0.007,1,0x44D,2026-02-19 21:55:30.784000+00:00
1771538131785,0,1771538131200,43.0,26.1,47.4,39.4,57.002,0.007,1,0x44D,2026-02-19 21:55:31.785000+00:00
1771538132786,0,1771538132274,43.0,26.1,47.4,39.4,57.006,0.006,1,0x44D,2026-02-19 21:55:32.786000+00:00
1771538133787,0,1771538133348,43.0,26.1,47.2,39.4,56.999,0.006,1,0x44D,2026-02-19 21:55:33.787000+00:00
1771538134788,0,1771538134422,43.0,26.1,47.1,39.4,56.999,0.007,1,0x44D,2026-02-19 21:55:34.788000+00:00
1771538135789,0,1771538135495,43.0,26.1,47.4,39.4,57.002,0.006,1,0x44D,2026-02-19 21:55:35.789000+00:00
1771538136790,0,1771538136569,43.0,26.1,47.1,39.4,56.999,0.007,1,0x44D,2026-02-19 21:55:36.790000+00:00
1771538137791,0,1771538137643,43.0,26.1,47.2,39.4,57.002,0.007,1,0x44D,2026-02-19 21:55:37.791000+00:00
1771538138792,0,1771538138716,43.0,26.1,47.2,39.4,56.999,0.007,1,0x44D,2026-02-19 21:55:38.792000+00:00
1771538139793,0,1771538139790,43.0,26.1,47.4,39.4,56.999,0.007,1,0x44D,2026-02-19 21:55:39.793000+00:00
1771538140794,0,1771538139790,43.0,26.1,47.4,39.4,56.999,0.007,1,0x44D,2026-02-19 21:55:40.794000+00:00
1771538141795,0,1771538140864,43.0,26.1,47.4,39.6,57.0,0.007,1,0x44D,2026-02-19 21:55:41.795000+00:00
1771538142796,0,1771538141938,43.0,26.1,47.5,39.6,57.003,0.007,1,0x44D,2026-02-19 21:55:42.796000+00:00
1771538143797,0,1771538143011,43.0,26.1,47.5,39.6,57.0,0.007,1,0x44D,2026-02-19 21:55:43.797000+00:00
1771538144798,0,1771538144085,43.0,26.1,47.5,39.6,57.0,0.007,1,0x44D,2026-02-19 21:55:44.798000+00:00
1771538145799,0,1771538145159,43.0,26.1,47.5,39.6,57.0,0.007,1,0x44D,2026-02-19 21:55:45.799000+00:00
1771538146800,0,1771538146233,43.0,26.1,47.5,39.6,56.996,0.007,1,0x44D,2026-02-19 21:55:46.800000+00:00
1771538147801,0,1771538147306,43.0,26.1,47.4,39.6,57.007,0.007,1,0x44D,2026-02-19 21:55:47.801000+00:00
1771538148802,0,1771538148380,43.0,26.1,47.5,39.6,57.003,0.007,1,0x44D,2026-02-19 21:55:48.802000+00:00
1771538149803,0,1771538149454,43.0,26.1,47.4,39.6,57.0,0.007,1,0x44D,2026-02-19 21:55:49.803000+00:00
1771538150804,0,1771538150527,43.0,26.1,47.4,39.6,57.0,0.007,1,0x44D,2026-02-19 21:55:50.804000+00:00
